mmns,score
0.996704743,0.442078905
0.998225508,0.556651132
0.973767101,0.151089652
0.998969366,0.651850432
0.980747645,0.189811542
0.955090719,0.085470905
0.994962956,0.369415458
0.967918726,0.125846143
0.987255894,0.240669965
0.999193279,0.694561923
0.915125118,0.024967951
0.999817359,0.911605784
0.996350917,0.423975943
0.977789465,0.172738927
0.964926035,0.115350977
0.999865447,0.941342087
0.999837852,0.924041837
0.999159918,0.687972492
0.998621064,0.602621395
0.998894239,0.639659985
0.998894239,0.639659985
0.998118316,0.545628811
0.99953581,0.784944948
0.984275075,0.216426851
0.984275075,0.216426851
0.999743996,0.869211784
0.999743996,0.869211784
0.999419836,0.749326081
0.998241507,0.558496172
0.996724409,0.443205099
0.996724409,0.44321708
0.998663045,0.607581439
0.998853834,0.633645632
0.998853834,0.633645632
0.9465863,0.067056441
0.990905866,0.281788012
0.990905866,0.281788012
0.990905866,0.281788012
0.997954919,0.530580948
0.99883995,0.631950352
0.997844426,0.520313417
0.99957619,0.79874681
0.982169866,0.199851438
0.997758161,0.512813447
0.997758161,0.512813447
0.997758161,0.512813447
0.998286672,0.563803659
0.999862198,0.939185546
0.997314402,0.479315178
0.999550519,0.789797165
0.997029762,0.460541292
0.990163138,0.272347155
0.996338366,0.423388884
0.999933425,0.977416224
0.999945546,0.985095906
0.999521695,0.780206549
0.999521695,0.780206549
0.998702863,0.612817041
0.99456377,0.356643943
0.924244179,0.032971114
0.999773897,0.885924976
0.999773897,0.885924976
0.927757984,0.03687685
0.998620842,0.602561491
0.974302353,0.153557693
0.974302353,0.153557693
0.974302353,0.153557693
0.995339251,0.382103107
0.974207409,0.153030539
0.999782594,0.890735261
0.999254102,0.708231996
0.994738177,0.36194544
0.994738177,0.36194544
0.972045595,0.142583296
0.971440041,0.139959505
0.999714146,0.854517354
0.999805222,0.904273545
0.999803813,0.903339044
0.848913912,0.00551116
0.997938262,0.529215139
0.970444653,0.135892029
0.970444653,0.135892029
0.956063113,0.088136629
0.994741586,0.362095199
0.993023525,0.318257515
0.956063113,0.088136629
0.999697484,0.846430326
0.989030692,0.259168294
0.999807219,0.905387758
0.996252691,0.419291457
0.994664546,0.360088418
0.994664546,0.360088418
0.999212769,0.69895887
0.999355307,0.732660812
0.999355307,0.732672793
0.962654266,0.107767142
0.97822179,0.175099141
0.998736776,0.617285873
0.996601167,0.436555765
0.999293376,0.717660872
0.996337253,0.423317
0.999521452,0.780164616
0.999371796,0.736398816
0.958236607,0.094288761
0.998965329,0.651155547
0.999398443,0.743749027
0.999398443,0.743749027
0.961880057,0.105059485
0.999804925,0.904057891
0.998513328,0.589298765
0.997934981,0.528783831
0.980383592,0.187822732
0.999279751,0.714581811
0.997594543,0.500317491
0.996778412,0.446152372
0.999890228,0.954676699
0.997408337,0.486156205
0.951766359,0.07835432
0.967811252,0.125396863
0.967811252,0.125396863
0.998303319,0.565996142
0.999366763,0.735440354
0.999685071,0.840649598
0.999685071,0.840649598
0.996859589,0.450896762
0.998124538,0.546024177
0.998124539,0.546036158
0.99965385,0.826817784
0.993665677,0.332502666
0.998202112,0.554302898
0.993549749,0.329800999
0.993549749,0.329800999
0.917775837,0.02677705
0.939744078,0.054254975
0.939744078,0.054254975
0.953129738,0.081014053
0.995555318,0.389998442
0.984853524,0.220721962
0.998003582,0.534822145
0.999187327,0.693363844
0.999187327,0.693363844
0.999187327,0.693363844
0.96592906,0.118645692
0.993157815,0.32109696
0.922603281,0.03122192
0.997635625,0.503420513
0.999770714,0.884337523
0.999685376,0.840799358
0.998306588,0.566319623
0.953373054,0.081505266
0.974111087,0.152575269
0.999770965,0.884433369
0.99962225,0.815382127
0.99962225,0.815382127
0.99991245,0.965920663
0.99991245,0.965920663
0.984073308,0.214863359
0.987321448,0.241400793
0.999770965,0.88444535
0.999791709,0.89623444
0.998314412,0.567056441
0.998314412,0.567056441
0.996225132,0.417955599
0.996225132,0.417955599
0.999729411,0.861819641
0.999729411,0.861819641
0.995632169,0.393065523
0.998941634,0.647046138
0.93997178,0.05464435
0.999780505,0.889411384
0.999780505,0.889411384
0.999780505,0.889411384
0.999780505,0.889411384
0.919458455,0.028394455
0.951897141,0.078534031
0.996235193,0.418380917
0.996131433,0.414109768
0.996131433,0.414109768
0.999789138,0.895072304
0.996025762,0.409533109
0.996025762,0.409533109
0.994615823,0.358506955
0.994615823,0.358506955
0.997291163,0.477697773
0.963696585,0.11126553
0.963696585,0.11126553
0.963696585,0.11126553
0.995576745,0.390789174
0.999527899,0.782309176
0.996861129,0.450980627
0.999959876,0.993626224
0.994893648,0.367282878
0.999185123,0.692914565
0.999185123,0.692914565
0.999418608,0.749038542
0.994819239,0.364527298
0.994819239,0.364527298
0.999003961,0.657780919
0.994819239,0.364527298
0.999794266,0.897570297
0.999794266,0.897570297
0.99936063,0.734032612
0.99936063,0.734032612
0.99919475,0.694969269
0.995733543,0.396863431
0.952885899,0.080546803
0.997352108,0.48209472
0.997775899,0.51422718
0.991539286,0.29155235
0.99908772,0.673529658
0.99908772,0.673529658
0.996385816,0.42561731
0.9923842,0.305809482
0.991269506,0.287323134
0.973757837,0.151005787
0.999966071,0.996357842
0.999180888,0.692057939
0.987989328,0.247894377
0.997517497,0.494446907
0.997939934,0.529334947
0.997939934,0.529334947
0.997939934,0.529334947
0.991650492,0.293055938
0.991650492,0.293055938
0.994738835,0.361987372
0.992801096,0.313944433
0.999940798,0.982052787
0.997818954,0.517785472
0.999662271,0.830196365
0.999489682,0.769759306
0.999489682,0.769759306
0.999954049,0.990427355
0.960180055,0.099805911
0.960180055,0.099805911
0.999115689,0.679148646
0.999115689,0.679148646
0.998766263,0.621473157
0.998766263,0.621473157
0.998986824,0.654635964
0.998986824,0.654635964
0.998958086,0.650011382
0.998958086,0.650011382
0.906165138,0.019097368
0.923324498,0.031904825
0.999679934,0.838127643
0.998793293,0.62533696
0.927025483,0.03581056
0.998406984,0.576922616
0.998406984,0.576922616
0.998406984,0.576922616
0.998406984,0.576922616
0.998406984,0.576922616
0.998333719,0.569416656
0.998333719,0.569416656
0.99833372,0.569434627
0.99835941,0.572058418
0.996910419,0.453844034
0.99094282,0.282482897
0.997772908,0.514035487
0.992420134,0.306486396
0.992420134,0.306486396
0.992420134,0.306486396
0.992420134,0.306486396
0.993725052,0.333970312
0.998771413,0.622425629
0.993725052,0.333970312
0.988280136,0.25099141
0.988280136,0.25099141
0.994395856,0.351725832
0.994395856,0.351725832
0.992213048,0.302706459
0.98924976,0.261234979
0.98924976,0.261234979
0.998786844,0.624402458
0.991983679,0.298453281
0.999254424,0.708303881
0.991975923,0.298297531
0.998628459,0.603412127
0.997830584,0.519151281
0.999825973,0.916997137
0.987786749,0.245929529
0.989050078,0.259348006
0.998602237,0.59994369
0.998602237,0.59994369
0.998602237,0.59994369
0.998602237,0.59994369
0.998951141,0.648633592
0.998951141,0.648633592
0.989768074,0.266919861
0.966777478,0.121569003
0.999336664,0.727934393
0.999336664,0.727934393
0.999245668,0.706357003
0.999245668,0.706357003
0.997091752,0.464812441
0.997091752,0.464812441
0.998125158,0.546114033
0.998125158,0.546114033
0.997461849,0.48989421
0.999761151,0.878460949
0.999761151,0.878460949
0.965142492,0.11600992
0.972047095,0.142595277
0.983231041,0.20783663
0.983231041,0.20783663
0.983231041,0.20783663
0.983231041,0.20783663
0.969930061,0.133873267
0.999340341,0.728767058
0.999340341,0.728767058
0.999340341,0.728767058
0.999574549,0.797968059
0.999748291,0.871637893
0.89345323,0.013981574
0.997418245,0.486869062
0.997418245,0.486869062
0.996286412,0.420836977
0.996080864,0.411875352
0.996554304,0.4340398
0.999835824,0.922628105
0.998614313,0.601555106
0.997626054,0.502713647
0.999906812,0.962835612
0.997017372,0.459822445
0.999955751,0.991493644
0.949911179,0.07423293
0.949911179,0.07423293
0.949911179,0.07423293
0.99550643,0.387877844
0.999670924,0.833850504
0.999266076,0.711227192
0.997365414,0.482951346
0.997365414,0.482951346
0.997532797,0.495878611
0.997532797,0.495878611
0.806407126,0.002839446
0.999166684,0.688954916
0.999808679,0.906352211
0.999808679,0.906352211
0.999553095,0.790803551
0.994163711,0.345370026
0.999735441,0.86470102
0.993379809,0.326104928
0.994559739,0.356542106
0.994559739,0.356542106
0.993304033,0.324511484
0.997611507,0.501773156
0.997611507,0.501773156
0.988152741,0.249535745
0.998701595,0.612625349
0.998701595,0.612613368
0.998616637,0.601878587
0.998359974,0.572154265
0.995131809,0.375022464
0.9964542,0.42868439
0.969938607,0.13392119
0.998932209,0.645644386
0.905234798,0.01866606
0.999805595,0.904549103
0.999582507,0.800867409
0.998777347,0.62320438
0.99867283,0.608671691
0.994110916,0.343501024
0.991055931,0.284028418
0.999357213,0.733319755
0.923344396,0.031952748
0.864514952,0.007236393
0.998540087,0.592491643
0.998540087,0.592491643
0.946248676,0.066469383
0.999530815,0.783159812
0.990301904,0.274024465
0.998684894,0.610360981
0.987671448,0.244671547
0.998850806,0.633268238
0.937515109,0.05034924
0.937515109,0.05034924
0.99854942,0.593635808
0.998369149,0.572944996
0.699383502,0.000431308
0.99277248,0.313327423
0.99277248,0.313327423
0.99913484,0.682653025
0.998457524,0.582673392
0.998235392,0.557777325
0.999364231,0.734787401
0.999364231,0.734787401
0.99930056,0.719278278
0.987591207,0.244006613
0.987591207,0.244006613
0.998931369,0.645512598
0.99981204,0.908335031
0.999790872,0.895797141
0.999790872,0.895797141
0.999604029,0.808475206
0.97406933,0.152347634
0.992498244,0.307978003
0.992962416,0.316867744
0.999736779,0.86547977
0.957173914,0.091197719
0.996424873,0.427426408
0.999004229,0.657816862
0.997055665,0.462314448
0.991528865,0.291330706
0.991528865,0.291330706
0.999422514,0.750176717
0.993608506,0.331220722
0.983074353,0.206800292
0.999097744,0.675380689
0.990258346,0.273461368
0.999052032,0.66651491
0.995910785,0.403842237
0.995910785,0.403842237
0.998500642,0.587956917
0.994580212,0.357159117
0.99447059,0.353924305
0.994470591,0.353936286
0.998970093,0.651952269
0.998970093,0.651952269
0.994163116,0.345334084
0.996733601,0.44368433
0.936596458,0.048797728
0.99212755,0.301310698
0.99212755,0.301310698
0.99212755,0.301310698
0.99212755,0.301310698
0.991181345,0.286005248
0.993389667,0.326302611
0.999418042,0.748942696
0.993389667,0.326302611
0.995489126,0.387182959
0.995806067,0.399834665
0.999484739,0.768016102
0.997100098,0.465249739
0.99097599,0.283057975
0.992399146,0.306019145
0.992399146,0.306019145
0.999749541,0.872404663
0.997514454,0.494207292
0.999649951,0.825547821
0.996786513,0.446799334
0.999937926,0.98024968
0.999937926,0.98024968
0.999911021,0.96510597
0.999911021,0.96510597
0.980946062,0.1911474
0.980946062,0.1911474
0.995117595,0.374627098
0.995117595,0.374615117
0.995779522,0.398702481
0.995779522,0.398702481
0.99734317,0.481507662
0.980922935,0.19100363
0.980922935,0.19100363
0.999815024,0.910072244
0.998421301,0.578492099
0.996393674,0.425940791
0.998608635,0.600902153
0.998608635,0.600902153
0.998308664,0.566487354
0.997311262,0.479105515
0.997311262,0.479105515
0.96762492,0.124672026
0.996548704,0.433632454
0.967602264,0.124594151
0.967602264,0.124594151
0.980518014,0.188499647
0.980518014,0.188499647
0.999058744,0.667653084
0.997820609,0.518019097
0.997820609,0.518019097
0.967524356,0.124318593
0.967524356,0.124318593
0.999286901,0.716079409
0.974996915,0.157169899
0.974996915,0.157169899
0.97289883,0.146728647
0.999755094,0.875387878
0.999755094,0.875399859
0.999341022,0.729006673
0.999425518,0.750859621
0.999775308,0.886715708
0.999775308,0.886715708
0.995691749,0.39531192
0.995691749,0.39531192
0.999836102,0.922915643
0.999827519,0.917823811
0.998842613,0.632267842
0.998842613,0.632267842
0.995872467,0.402428505
0.995872467,0.402428505
0.999767826,0.882582338
0.999767826,0.882582338
0.9993096,0.72114728
0.999584874,0.801730025
0.999328605,0.725843747
0.995325137,0.381551991
0.99918707,0.69330394
0.999545053,0.787778403
0.999545053,0.787778403
0.986291331,0.232978303
0.999588899,0.803299508
0.99961928,0.814441636
0.999697382,0.846298537
0.975670782,0.160650317
0.974974482,0.15702014
0.998809182,0.627541424
0.994463284,0.353756574
0.997659665,0.505307487
0.997659665,0.505307487
0.968175604,0.126924413
0.998564761,0.595564714
0.98395878,0.21380905
0.999249124,0.707213629
0.990729144,0.279248086
0.999739723,0.867043263
0.999739723,0.867043263
0.99615279,0.414834605
0.862347582,0.006972816
0.99748508,0.491811135
0.982105397,0.199342255
0.982105397,0.199342255
0.990969864,0.282950148
0.999476167,0.765260522
0.995639008,0.393281177
0.976954774,0.167599171
0.999229821,0.702816682
0.999762211,0.87924569
0.999958582,0.992919357
0.997798423,0.516251932
0.997798423,0.516251932
0.997798423,0.516251932
0.99927906,0.714402099
0.994479926,0.354104017
0.99927906,0.714402099
0.99927906,0.714402099
0.998996929,0.656463033
0.998818029,0.62885931
0.999942444,0.983226904
0.994742863,0.362143122
0.982166318,0.199827477
0.998775795,0.623012688
0.999901596,0.960307667
0.999627274,0.817340985
0.999783149,0.891010819
0.99204414,0.299675321
0.998258641,0.560496963
0.988940756,0.258215822
0.988940756,0.258215822
0.992892133,0.315717589
0.997788856,0.515353373
0.999785229,0.892466484
0.999901596,0.960319647
0.999785229,0.892466484
0.99865639,0.606778727
0.99579217,0.399187703
0.980619662,0.189074724
0.980619662,0.189074724
0.999721366,0.857859993
0.999766759,0.882043203
0.999766759,0.882043203
0.999721366,0.857859993
0.999721366,0.857859993
0.995771835,0.398319096
0.995771835,0.398319096
0.998078856,0.542160375
0.998078856,0.542160375
0.978044486,0.174116717
0.999003296,0.657613188
0.998953773,0.649118813
0.849464006,0.005595026
0.999843271,0.927432398
0.998880681,0.637665185
0.997964902,0.531551392
0.999503568,0.77440785
0.999503568,0.77440785
0.998963511,0.650927912
0.999706063,0.850647561
0.990115866,0.271748116
0.990115866,0.271748116
0.990115866,0.271748116
0.999511324,0.776977728
0.968212884,0.12703224
0.999917656,0.968796051
0.999917656,0.968796051
0.999020625,0.660788096
0.988334963,0.251656343
0.978034782,0.173990919
0.978034782,0.173990919
0.996897289,0.45301736
0.928443515,0.037547773
0.974970685,0.156972217
0.981569787,0.195514395
0.87732808,0.009860184
0.999154116,0.686834318
0.991331105,0.288245654
0.999927966,0.97444499
0.983325656,0.208573448
0.994574806,0.357045299
0.994574806,0.357045299
0.981863021,0.197670936
0.994789915,0.363652701
0.999155406,0.687037991
0.972332339,0.143973067
0.944943266,0.063558053
0.973563439,0.150083266
0.973563433,0.150071286
0.999593005,0.804821067
0.999593006,0.804833048
0.999880347,0.9491895
0.942317798,0.058370374
0.992325411,0.304928894
0.992325411,0.304928894
0.998432718,0.580025639
0.999368244,0.735799777
0.992378144,0.305653731
0.948814067,0.071585177
0.999647916,0.824864917
0.983475727,0.209861382
0.983475727,0.209861382
0.994435907,0.352941881
0.998592401,0.598907353
0.999871229,0.944433129
0.997644414,0.504247188
0.99948035,0.766686235
0.990241692,0.273233733
0.999388504,0.740927552
0.994804425,0.36394024
0.999084898,0.672894677
0.999084898,0.672894677
0.998413854,0.577773252
0.999569519,0.796039153
0.999331918,0.726766267
0.999129073,0.681694562
0.999392743,0.7422694
0.999042381,0.66466987
0.997647299,0.504546707
0.999180619,0.691986054
0.999609702,0.810859382
0.999180619,0.691974074
0.997967295,0.531791007
0.997967295,0.531791007
0.997967295,0.531791007
0.963182724,0.109827836
0.948988588,0.072016486
0.978575841,0.177183797
0.99609619,0.412510333
0.972251117,0.143625624
0.999776139,0.88705716
0.999650373,0.825631687
0.984046292,0.214605772
0.984046292,0.214605772
0.998273431,0.562276109
0.998273431,0.562276109
0.99843813,0.580636659
0.999691128,0.843578899
0.99805076,0.539255035
0.999912893,0.966106365
0.977873552,0.173158254
0.997289812,0.477601927
0.999940905,0.982196557
0.999411502,0.747349252
0.999620756,0.814848982
0.995492889,0.387374651
0.999585535,0.801981621
0.96903197,0.130075359
0.99704119,0.461409899
0.99704119,0.461409899
0.997419635,0.486952928
0.997419635,0.486952928
0.999728209,0.861262535
0.996859521,0.450884781
0.999184431,0.692728863
0.995519879,0.388440941
0.994436628,0.352977824
0.957859283,0.093222471
0.993090565,0.319815017
0.999844763,0.928336948
0.981297122,0.193687326
0.981297122,0.193687326
0.999504116,0.774551619
0.999844763,0.928336948
0.997616267,0.501970839
0.999504116,0.774551619
0.957859283,0.093222471
0.957859283,0.093222471
0.981937133,0.198072292
0.981937133,0.198072292
0.951081882,0.076892664
0.999944352,0.984221309
0.972599704,0.145111242
0.999831445,0.919992332
0.999178163,0.691470881
0.976388754,0.164502139
0.976388754,0.164502139
0.970165696,0.134819749
0.999828856,0.918626523
0.970967573,0.137779002
0.976810628,0.166772497
0.99891448,0.642840883
0.994963285,0.369439419
0.999690525,0.843243438
0.999690525,0.843231457
0.960591226,0.101129788
0.999901091,0.959984185
0.972840425,0.146399176
0.972840425,0.146399176
0.999855374,0.935243869
0.991974581,0.29828555
0.994443323,0.353139564
0.994443323,0.353139564
0.976425704,0.164723783
0.999661815,0.829956749
0.990729144,0.279236105
0.998002604,0.53473828
0.994852922,0.366012915
0.998328572,0.568823607
0.977353195,0.169995327
0.999460046,0.76063594
0.998774602,0.622797034
0.999578636,0.799537542
0.977309295,0.169743731
0.996694711,0.44153378
0.996694711,0.44153378
0.958387614,0.094672146
0.994029863,0.341464291
0.999709231,0.852013371
0.965954788,0.118681635
0.998195921,0.553667917
0.994052812,0.342087292
0.943227981,0.060287299
0.997033365,0.460732984
0.943227981,0.060287299
0.943227981,0.060287299
0.979897242,0.184887441
0.99470315,0.361088814
0.999032387,0.66268705
0.999032387,0.66268705
0.994453595,0.353504978
0.999907001,0.962979381
0.992875605,0.315376137
0.992875605,0.315376137
0.999899835,0.959211425
0.999899835,0.959211425
0.999906538,0.962727785
0.997514871,0.494231253
0.99810562,0.544454695
0.956204305,0.088705716
0.999589042,0.803371392
0.987637008,0.244384008
0.997154139,0.468664263
0.999740705,0.867432638
0.99355635,0.329950759
0.996568137,0.43480657
0.968915564,0.129572166
0.990825764,0.280589934
0.9800846,0.185941749
0.999378169,0.737794577
0.999378169,0.737794577
0.930922202,0.040770604
0.998800195,0.626301413
0.998800195,0.626301413
0.989865294,0.268070016
0.99969609,0.845699498
0.93744063,0.050235422
0.997295185,0.47796135
0.997295185,0.477973331
0.93085424,0.040686738
0.992391257,0.305875376
0.992391257,0.305875376
0.93766036,0.05050499
0.93766036,0.05050499
0.987496376,0.24318593
0.998592485,0.598943295
0.973632893,0.150418728
0.999695965,0.845603652
0.999843623,0.927672014
0.999676557,0.83655217
0.999676557,0.83655217
0.999920033,0.970215774
0.99611634,0.413241161
0.999821465,0.91414571
0.997686359,0.507380162
0.997686359,0.507380162
0.938867509,0.05249979
0.977212398,0.16912073
0.975790252,0.161363173
0.975790252,0.161363173
0.938867509,0.05249979
0.938867509,0.05249979
0.999668699,0.832933974
0.907233672,0.019630513
0.907233672,0.019630513
0.999280153,0.714665676
0.972943637,0.147016186
0.999668699,0.832933974
0.909325591,0.020684822
0.909325591,0.020684822
0.909325612,0.020702793
0.998235887,0.55784921
0.998235886,0.557819258
0.998235886,0.557819258
0.998235886,0.557819258
0.993031255,0.318353361
0.927293825,0.036217906
0.999733535,0.86394623
0.999464533,0.761983778
0.999464533,0.761983778
0.998235886,0.557819258
0.891742782,0.013286688
0.997446243,0.488660189
0.999166966,0.689026801
0.99961259,0.812081421
0.999560285,0.793295554
0.999121519,0.680424599
0.999494465,0.771406664
0.99842783,0.579354715
0.942674511,0.058909509
0.997144164,0.467969377
0.878167905,0.010039896
0.992033159,0.299447686
0.982937457,0.205739993
0.982937457,0.205739993
0.929104022,0.038470294
0.998687527,0.610852193
0.997214012,0.472833575
0.952297314,0.079336744
0.999806235,0.905004373
0.892475829,0.013586208
0.999860448,0.938143218
0.999604622,0.808666898
0.999421776,0.749985024
0.999421776,0.749973043
0.979048964,0.179555992
0.972764836,0.145937916
0.954713253,0.084536404
0.990507299,0.276468544
0.978523816,0.176830364
0.968009154,0.126217547
0.966022131,0.118885308
0.999635165,0.820210383
0.999635165,0.820210383
0.978523816,0.176830364
0.96601697,0.118843375
0.96601697,0.118843375
0.96840014,0.127834953
0.993557689,0.329974721
0.999694259,0.844800939
0.985876923,0.229431991
0.96246998,0.107084237
0.999075378,0.671163454
0.9997143,0.8546132
0.996497515,0.430936777
0.999882043,0.950207867
0.92645659,0.035265434
0.999666583,0.831885655
0.990748679,0.279469731
0.990748679,0.279469731
0.999666583,0.831885655
0.999666583,0.831885655
0.92645659,0.035265434
0.99960238,0.807840224
0.998993198,0.655899937
0.999725712,0.859932668
0.997486719,0.491936933
0.997486719,0.491936933
0.992419118,0.306408521
0.993576739,0.330322163
0.984632347,0.218990739
0.984632347,0.218990739
0.923168729,0.031767046
0.923168729,0.031767046
0.99896365,0.650957864
0.99896365,0.650957864
0.928327874,0.037380042
0.999763538,0.88001845
0.999763538,0.88001845
0.999665447,0.831454347
0.999216535,0.699941294
0.999881623,0.949896366
0.937137508,0.049636383
0.969656987,0.132639247
0.92621226,0.034953934
0.92621226,0.034953934
0.996536943,0.433129261
0.993478343,0.328213545
0.996692878,0.441419962
0.976230517,0.163777301
0.999640235,0.82200151
0.999260607,0.710029113
0.966475232,0.120454791
0.963355265,0.110247164
0.999754578,0.875136281
0.992154236,0.301747996
0.998493892,0.587124253
0.998493892,0.587124253
0.918118195,0.027160435
0.994262626,0.347993818
0.999665981,0.831675992
0.999665981,0.831675992
0.997852975,0.521158062
0.858904783,0.006529527
0.997852975,0.521158062
0.950900201,0.076641068
0.991538902,0.291516408
0.998216141,0.555764554
0.967808262,0.12534894
0.967808262,0.12534894
0.999390852,0.741874034
0.999843385,0.927480322
0.999616698,0.813489163
0.999616698,0.813489163
0.999911017,0.965087999
0.997196928,0.471563612
0.997322419,0.479782429
0.999477491,0.765793667
0.999477491,0.765793667
0.994373739,0.350947081
0.994373739,0.350947081
0.999757928,0.876765668
0.995323332,0.381516048
0.999481683,0.767177447
0.97629282,0.164142715
0.97629282,0.164142715
0.965091837,0.115890112
0.998678158,0.609198845
0.993469759,0.327961949
0.999798696,0.900044329
0.999804058,0.903512766
0.999804058,0.903512766
0.962599668,0.107545497
0.962599668,0.107545497
0.999237085,0.704529934
0.999265099,0.711083422
0.999934352,0.977943379
0.999878646,0.948314903
0.999530919,0.783219716
0.998241863,0.558556076
0.997149733,0.468376724
0.984056814,0.214737561
0.984056814,0.214737561
0.998267082,0.561425474
0.998267082,0.561425474
0.982049959,0.198845053
0.999301508,0.71946997
0.932624644,0.042819318
0.998835289,0.631435178
0.999444913,0.75665233
0.999444913,0.75665233
0.997402496,0.485718907
0.997402496,0.485718907
0.975460479,0.159380354
0.998499104,0.587717301
0.999365543,0.735128853
0.99621233,0.417278685
0.998689454,0.611067847
0.999687108,0.841817724
0.998729044,0.616207603
0.942411389,0.058598009
0.994075656,0.34266237
0.998551178,0.593959289
0.999903872,0.961409899
0.999722531,0.858363185
0.999446327,0.756999772
0.999446327,0.756999772
0.94897002,0.071986534
0.94897002,0.071986534
0.992528304,0.308577042
0.993227656,0.32261852
0.999712843,0.853810488
0.996115662,0.413157296
0.988940416,0.258197851
0.999807444,0.905483604
0.995933266,0.404866594
0.975990767,0.162435454
0.998666247,0.607988786
0.999931874,0.976643464
0.999931874,0.976643464
0.997933539,0.528604119
0.979250713,0.18089784
0.999020095,0.660716211
0.999310798,0.721404867
0.999310798,0.721404867
0.999840116,0.925407646
0.991618881,0.292534774
0.97171953,0.141163574
0.97171953,0.141163574
0.94807487,0.069919849
0.999129244,0.681730504
0.999666048,0.831729905
0.873778979,0.008889741
0.993083507,0.319575401
0.999723731,0.859058071
0.970148785,0.134783807
0.99692528,0.454622785
0.998927832,0.644913559
0.996539471,0.433201145
0.975525814,0.159823643
0.994280425,0.348425126
0.996199698,0.416733559
0.996199698,0.416733559
0.939498032,0.053685888
0.975121421,0.157846814
0.974293049,0.153461847
0.974293049,0.153461847
0.997086752,0.464470989
0.997086752,0.464470989
0.974293049,0.153461847
0.99902398,0.661171481
0.986090664,0.230953551
0.997086752,0.464470989
0.995815735,0.400433704
0.948257569,0.070447003
0.966945781,0.122120119
0.999625984,0.816909677
0.997725137,0.510345406
0.989973613,0.269603556
0.98675447,0.236548576
0.996515169,0.431943163
0.999778877,0.88857872
0.99547233,0.386601891
0.99547233,0.386601891
0.995472332,0.386619862
0.999145387,0.685001258
0.999581197,0.800400158
0.888289718,0.012316245
0.997429766,0.487665784
0.997811453,0.517246337
0.998973686,0.652521356
0.999137667,0.68334791
0.997965163,0.531593324
0.997965163,0.531593324
0.999745504,0.870080391
0.999599145,0.806833839
0.996151263,0.41475074
0.993908283,0.338445134
0.994988268,0.370044449
0.994988268,0.370044449
0.993744556,0.334287802
0.999573158,0.797327087
0.999573158,0.797327087
0.954496118,0.084069153
0.995347743,0.382576348
0.999307724,0.720727952
0.995347743,0.382576348
0.992777596,0.313519115
0.992777596,0.313519115
0.999276449,0.713791079
0.983002559,0.206249176
0.999477516,0.765823619
0.998210935,0.555231409
0.998210935,0.555231409
0.997338294,0.4811722
0.997272083,0.47642781
0.997051602,0.46205087
0.999493993,0.771262894
0.999424319,0.750548121
0.96621793,0.119628117
0.999034095,0.663136329
0.99376227,0.33470713
0.994150633,0.344854853
0.994150633,0.344854853
0.994150633,0.344854853
0.974503996,0.154659925
0.999388833,0.741035379
0.998850802,0.633256257
0.998364738,0.572609534
0.998865899,0.635281009
0.999859249,0.937424371
0.999909866,0.964357171
0.943777912,0.061497358
0.962933392,0.108989181
0.999920009,0.970191812
0.999897439,0.958121174
0.999897439,0.958121174
0.998365698,0.572705381
0.99974234,0.868337187
0.99974234,0.868337187
0.999629626,0.818119736
0.998286692,0.56381564
0.999870458,0.944097667
0.999473941,0.764529694
0.998815379,0.628416021
0.99952956,0.782740484
0.998036058,0.537841303
0.999938488,0.980627074
0.999915849,0.967759713
0.999048162,0.665676255
0.999657429,0.828273449
0.999657429,0.828273449
0.97300001,0.147303725
0.972385534,0.144188721
0.996009048,0.408760348
0.996973883,0.457318461
0.991048278,0.28389663
0.980176249,0.186612673
0.99905422,0.666940228
0.99905422,0.666940228
0.999750431,0.872907856
0.999784395,0.891705704
0.997253866,0.475343549
0.999508652,0.775911438
0.997253866,0.475343549
0.999074333,0.670720165
0.972012308,0.142463489
0.995616716,0.392322714
0.984610668,0.218828998
0.988036774,0.24838559
0.999908826,0.963758132
0.967392915,0.123869314
0.999422066,0.750038938
0.999422066,0.750038938
0.996802445,0.447757796
0.995364946,0.383193358
0.983686759,0.211634538
0.983686759,0.211634538
0.997730051,0.510704829
0.995431488,0.385194149
0.995762483,0.397905759
0.992218998,0.302778344
0.995762483,0.397905759
0.995762483,0.397905759
0.99680845,0.448141182
0.930809514,0.040614854
0.996689673,0.441210299
0.996689673,0.441210299
0.99923004,0.702888567
0.996972531,0.457198653
0.993867152,0.337414787
0.987725804,0.245168749
0.987725804,0.245168749
0.999401008,0.744497825
0.999845106,0.928498688
0.999947282,0.986293984
0.989953525,0.269351959
0.999181724,0.692213689
0.999347588,0.730689973
0.999347588,0.730689973
0.997640029,0.50382187
0.997640029,0.50382187
0.998733086,0.616602969
0.994059551,0.342302946
0.998427715,0.579342734
0.998471084,0.584374663
0.99857974,0.597254005
0.999359711,0.733840919
0.999359711,0.733840919
0.999909763,0.964249344
0.999310084,0.721225155
0.999310084,0.721225155
0.999905245,0.962002947
0.999905245,0.962002947
0.99716185,0.469125523
0.99716185,0.469125523
0.992589455,0.309870967
0.995728795,0.396719662
0.999601099,0.807444858
0.998816022,0.628547809
0.995701445,0.395677334
0.999763342,0.87985671
0.997284698,0.477284436
0.997284698,0.477284436
0.999317494,0.723195994
0.915767929,0.025375298
0.992846526,0.31481903
0.999010394,0.658829238
